t # 0
v 0 0
v 1 1
v 2 2
v 3 0
v 4 0
v 5 0
v 6 0
v 7 0
v 8 0
v 9 0
v 10 0
v 11 3
v 12 0
v 13 4
v 14 5
v 15 6
v 16 2
v 17 2
v 18 6
v 19 6
v 20 6
v 21 7
v 22 6
v 23 6
v 24 5
v 25 6
v 26 6
v 27 6
v 28 1
v 29 8
v 30 7
v 31 5
v 32 1
v 33 1
v 34 6
v 35 1
v 36 9
v 37 7
e 180 466 0
e 180 197 0
e 181 198 0
e 181 486 0
e 182 447 0
e 182 466 0
e 182 199 0
e 183 207 0
e 183 466 0
e 185 207 0
e 185 283 0
e 186 207 0
e 186 283 0
e 187 207 0
e 187 200 0
e 187 480 0
e 188 207 0
e 188 200 0
e 188 480 0
e 189 207 0
e 189 440 0
e 190 386 0
e 190 201 0
e 191 258 0
e 191 207 0
e 192 207 0
e 192 466 0
e 193 480 0
e 194 207 0
e 194 276 0
e 194 367 0
e 194 296 0
e 194 420 0
e 194 205 0
e 194 206 0
e 194 202 0
e 194 203 0
e 195 207 0
e 195 204 0
e 196 486 0
e 197 447 0
e 197 466 0
e 198 207 0
e 199 447 0
e 199 466 0
e 200 207 0
e 200 480 0
e 200 426 0
e 200 360 0
e 200 399 0
e 200 260 0
e 201 386 0
e 201 387 0
e 202 207 0
e 202 447 0
e 203 276 0
e 203 367 0
e 203 207 0
e 203 206 0
e 203 205 0
e 205 207 0
e 205 276 0
e 205 367 0
e 205 206 0
e 206 468 0
e 206 207 0
e 206 367 0
e 206 276 0
e 207 486 0
e 207 208 0
e 207 536 0
e 207 546 0
e 207 379 0
e 207 537 0
e 207 447 0
e 207 522 0
e 207 505 0
e 207 209 0
e 207 412 0
e 207 355 0
e 207 210 0
e 207 466 0
e 207 400 0
e 207 211 0
e 207 347 0
e 207 212 0
e 207 440 0
e 207 506 0
e 207 213 0
e 207 214 0
e 207 398 0
e 207 457 0
e 207 215 0
e 207 216 0
e 207 217 0
e 207 218 0
e 207 349 0
e 207 510 0
e 207 525 0
e 207 402 0
e 207 531 0
e 207 414 0
e 207 438 0
e 207 219 0
e 207 220 0
e 207 371 0
e 207 221 0
e 207 222 0
e 207 223 0
e 207 458 0
e 207 224 0
e 207 225 0
e 207 226 0
e 207 384 0
e 207 227 0
e 207 381 0
e 207 228 0
e 207 229 0
e 207 230 0
e 207 364 0
e 207 231 0
e 207 401 0
e 207 232 0
e 207 365 0
e 207 233 0
e 207 512 0
e 207 493 0
e 207 511 0
e 207 449 0
e 207 495 0
e 207 234 0
e 207 403 0
e 207 235 0
e 207 351 0
e 207 236 0
e 207 237 0
e 207 238 0
e 207 239 0
e 207 388 0
e 207 240 0
e 207 241 0
e 207 242 0
e 207 377 0
e 207 243 0
e 207 405 0
e 207 428 0
e 207 244 0
e 207 245 0
e 207 348 0
e 207 468 0
e 207 246 0
e 207 389 0
e 207 378 0
e 207 481 0
e 207 442 0
e 207 439 0
e 207 544 0
e 207 540 0
e 207 247 0
e 207 545 0
e 207 538 0
e 207 363 0
e 207 248 0
e 207 406 0
e 207 429 0
e 207 368 0
e 207 249 0
e 207 250 0
e 207 476 0
e 207 534 0
e 207 251 0
e 207 407 0
e 207 437 0
e 207 252 0
e 207 391 0
e 207 253 0
e 207 357 0
e 207 408 0
e 207 422 0
e 207 254 0
e 207 255 0
e 207 383 0
e 207 256 0
e 207 498 0
e 207 518 0
e 207 499 0
e 207 257 0
e 207 258 0
e 207 393 0
e 207 423 0
e 207 434 0
e 207 259 0
e 207 359 0
e 207 392 0
e 207 360 0
e 207 260 0
e 207 410 0
e 207 361 0
e 207 261 0
e 207 444 0
e 207 424 0
e 207 262 0
e 207 455 0
e 207 421 0
e 207 263 0
e 207 264 0
e 207 413 0
e 207 430 0
e 207 369 0
e 207 265 0
e 207 266 0
e 207 267 0
e 207 268 0
e 207 526 0
e 207 524 0
e 207 269 0
e 207 515 0
e 207 395 0
e 207 541 0
e 207 270 0
e 207 496 0
e 207 517 0
e 207 501 0
e 207 451 0
e 207 271 0
e 207 272 0
e 207 482 0
e 207 427 0
e 207 436 0
e 207 497 0
e 207 446 0
e 207 273 0
e 207 475 0
e 207 274 0
e 207 353 0
e 207 443 0
e 207 366 0
e 207 275 0
e 207 276 0
e 207 367 0
e 207 420 0
e 207 277 0
e 207 278 0
e 207 513 0
e 207 527 0
e 207 535 0
e 207 533 0
e 207 543 0
e 207 547 0
e 207 488 0
e 207 417 0
e 207 279 0
e 207 520 0
e 207 411 0
e 207 280 0
e 207 281 0
e 207 477 0
e 207 452 0
e 207 282 0
e 207 480 0
e 207 479 0
e 207 283 0
e 207 441 0
e 207 431 0
e 207 415 0
e 207 284 0
e 207 528 0
e 207 285 0
e 207 519 0
e 207 380 0
e 207 286 0
e 207 382 0
e 207 350 0
e 207 385 0
e 207 521 0
e 207 287 0
e 207 288 0
e 207 289 0
e 207 290 0
e 207 291 0
e 207 292 0
e 207 293 0
e 207 294 0
e 207 295 0
e 207 296 0
e 207 297 0
e 207 298 0
e 207 299 0
e 207 300 0
e 207 301 0
e 207 302 0
e 207 303 0
e 207 304 0
e 207 370 0
e 207 305 0
e 207 306 0
e 207 307 0
e 207 308 0
e 207 309 0
e 207 432 0
e 207 310 0
e 207 352 0
e 207 311 0
e 207 312 0
e 207 356 0
e 207 313 0
e 207 314 0
e 207 459 0
e 207 460 0
e 207 469 0
e 207 470 0
e 207 315 0
e 207 316 0
e 207 317 0
e 207 376 0
e 207 318 0
e 207 319 0
e 207 320 0
e 207 321 0
e 207 433 0
e 207 322 0
e 207 484 0
e 207 485 0
e 207 323 0
e 207 324 0
e 207 325 0
e 207 326 0
e 207 500 0
e 207 327 0
e 207 328 0
e 207 418 0
e 207 508 0
e 207 329 0
e 207 397 0
e 207 330 0
e 207 331 0
e 207 461 0
e 207 462 0
e 207 463 0
e 207 332 0
e 207 333 0
e 207 334 0
e 207 335 0
e 207 336 0
e 207 337 0
e 207 338 0
e 207 339 0
e 207 340 0
e 207 341 0
e 207 342 0
e 207 343 0
e 207 390 0
e 207 344 0
e 207 375 0
e 207 345 0
e 207 346 0
e 207 450 0
e 211 522 0
e 211 447 0
e 212 347 0
e 214 357 0
e 214 408 0
e 217 466 0
e 217 348 0
e 217 428 0
e 217 447 0
e 218 402 0
e 218 349 0
e 219 486 0
e 220 537 0
e 222 410 0
e 222 361 0
e 225 486 0
e 229 486 0
e 229 350 0
e 229 455 0
e 230 545 0
e 230 538 0
e 230 536 0
e 232 440 0
e 232 447 0
e 235 403 0
e 235 351 0
e 237 436 0
e 237 427 0
e 237 352 0
e 239 447 0
e 240 468 0
e 242 537 0
e 243 353 0
e 243 405 0
e 245 440 0
e 245 447 0
e 246 468 0
e 247 354 0
e 248 412 0
e 248 537 0
e 248 363 0
e 248 355 0
e 251 407 0
e 251 356 0
e 253 357 0
e 253 408 0
e 254 358 0
e 259 409 0
e 259 359 0
e 260 360 0
e 261 410 0
e 261 361 0
e 263 362 0
e 264 412 0
e 264 537 0
e 264 363 0
e 264 364 0
e 267 365 0
e 269 524 0
e 275 366 0
e 276 367 0
e 278 471 0
e 278 486 0
e 279 522 0
e 279 505 0
e 279 506 0
e 279 486 0
e 280 368 0
e 280 369 0
e 280 486 0
e 280 540 0
e 282 447 0
e 283 437 0
e 283 441 0
e 283 431 0
e 283 370 0
e 284 438 0
e 285 528 0
e 286 537 0
e 286 540 0
e 286 371 0
e 286 372 0
e 286 536 0
e 287 440 0
e 287 416 0
e 287 373 0
e 289 432 0
e 289 442 0
e 289 439 0
e 289 540 0
e 289 493 0
e 289 544 0
e 289 537 0
e 289 486 0
e 289 418 0
e 289 417 0
e 289 374 0
e 289 375 0
e 290 376 0
e 290 486 0
e 292 473 0
e 292 486 0
e 293 537 0
e 293 377 0
e 294 536 0
e 295 466 0
e 295 447 0
e 296 420 0
e 296 378 0
e 297 536 0
e 297 546 0
e 297 379 0
e 298 522 0
e 298 486 0
e 298 505 0
e 299 522 0
e 299 486 0
e 299 506 0
e 300 380 0
e 305 381 0
e 306 486 0
e 306 382 0
e 308 383 0
e 309 384 0
e 312 385 0
e 313 497 0
e 314 537 0
e 314 486 0
e 314 386 0
e 314 387 0
e 315 520 0
e 316 521 0
e 318 388 0
e 319 486 0
e 320 486 0
e 321 389 0
e 321 468 0
e 322 537 0
e 322 486 0
e 322 536 0
e 322 390 0
e 322 447 0
e 323 542 0
e 323 537 0
e 324 542 0
e 324 537 0
e 326 466 0
e 327 547 0
e 327 447 0
e 327 543 0
e 327 537 0
e 327 536 0
e 327 513 0
e 327 488 0
e 327 527 0
e 327 486 0
e 327 533 0
e 327 535 0
e 330 537 0
e 330 541 0
e 332 446 0
e 332 447 0
e 334 440 0
e 336 525 0
e 336 510 0
e 336 531 0
e 336 402 0
e 337 423 0
e 337 434 0
e 337 391 0
e 337 392 0
e 337 393 0
e 338 424 0
e 338 537 0
e 338 486 0
e 338 394 0
e 338 447 0
e 338 536 0
e 338 395 0
e 338 396 0
e 338 397 0
e 339 537 0
e 339 536 0
e 340 522 0
e 340 486 0
e 340 537 0
e 344 398 0
e 344 426 0
e 344 399 0
e 345 400 0
e 345 447 0
e 346 401 0
e 346 447 0
e 349 402 0
e 350 472 0
e 350 486 0
e 351 403 0
e 352 436 0
e 352 427 0
e 352 404 0
e 353 405 0
e 353 428 0
e 354 542 0
e 355 537 0
e 355 412 0
e 355 429 0
e 355 406 0
e 356 407 0
e 357 408 0
e 358 447 0
e 359 409 0
e 361 410 0
e 362 542 0
e 363 537 0
e 363 411 0
e 363 412 0
e 364 537 0
e 364 412 0
e 364 430 0
e 364 413 0
e 368 447 0
e 369 447 0
e 370 437 0
e 370 441 0
e 370 414 0
e 370 431 0
e 370 415 0
e 371 537 0
e 371 536 0
e 371 540 0
e 372 536 0
e 372 537 0
e 373 440 0
e 373 416 0
e 374 537 0
e 374 540 0
e 374 417 0
e 375 442 0
e 375 439 0
e 375 540 0
e 375 544 0
e 375 432 0
e 375 486 0
e 375 418 0
e 376 486 0
e 377 537 0
e 377 419 0
e 378 420 0
e 379 536 0
e 379 546 0
e 379 548 0
e 380 519 0
e 382 486 0
e 382 421 0
e 389 468 0
e 390 537 0
e 390 536 0
e 391 422 0
e 392 422 0
e 393 434 0
e 393 423 0
e 394 536 0
e 395 486 0
e 395 541 0
e 396 486 0
e 396 537 0
e 397 424 0
e 397 425 0
e 399 426 0
e 400 447 0
e 401 447 0
e 404 436 0
e 404 427 0
e 405 428 0
e 406 537 0
e 406 429 0
e 409 537 0
e 411 538 0
e 411 545 0
e 411 537 0
e 411 520 0
e 411 521 0
e 412 537 0
e 413 537 0
e 413 430 0
e 415 437 0
e 415 441 0
e 415 431 0
e 416 440 0
e 417 540 0
e 418 544 0
e 418 537 0
e 418 442 0
e 418 439 0
e 418 432 0
e 419 537 0
e 421 486 0
e 421 433 0
e 423 434 0
e 425 435 0
e 425 486 0
e 427 436 0
e 431 437 0
e 431 441 0
e 431 438 0
e 432 537 0
e 432 544 0
e 432 442 0
e 432 439 0
e 433 486 0
e 435 440 0
e 437 450 0
e 437 447 0
e 437 466 0
e 437 477 0
e 437 452 0
e 437 441 0
e 439 537 0
e 439 544 0
e 439 442 0
e 440 447 0
e 440 537 0
e 440 540 0
e 440 443 0
e 440 444 0
e 440 445 0
e 440 446 0
e 442 537 0
e 442 544 0
e 446 447 0
e 447 486 0
e 447 483 0
e 447 474 0
e 447 448 0
e 447 511 0
e 447 449 0
e 447 487 0
e 447 450 0
e 447 540 0
e 447 496 0
e 447 451 0
e 447 466 0
e 447 537 0
e 447 508 0
e 447 536 0
e 447 539 0
e 447 476 0
e 447 477 0
e 447 452 0
e 447 467 0
e 447 453 0
e 447 454 0
e 447 478 0
e 447 504 0
e 447 501 0
e 447 502 0
e 447 455 0
e 447 503 0
e 447 456 0
e 447 468 0
e 447 457 0
e 447 458 0
e 447 500 0
e 447 547 0
e 447 459 0
e 447 460 0
e 447 461 0
e 447 462 0
e 447 463 0
e 447 464 0
e 447 465 0
e 449 540 0
e 449 511 0
e 451 486 0
e 452 477 0
e 452 466 0
e 452 537 0
e 453 467 0
e 455 486 0
e 456 468 0
e 456 479 0
e 459 486 0
e 459 469 0
e 460 486 0
e 460 470 0
e 461 471 0
e 461 486 0
e 462 472 0
e 462 486 0
e 463 473 0
e 463 486 0
e 464 483 0
e 464 474 0
e 465 487 0
e 465 486 0
e 466 475 0
e 466 476 0
e 466 477 0
e 466 478 0
e 468 479 0
e 468 522 0
e 468 480 0
e 469 486 0
e 469 481 0
e 470 486 0
e 470 482 0
e 474 483 0
e 481 486 0
e 481 484 0
e 482 486 0
e 482 485 0
e 484 486 0
e 485 486 0
e 486 522 0
e 486 526 0
e 486 532 0
e 486 487 0
e 486 537 0
e 486 513 0
e 486 488 0
e 486 527 0
e 486 518 0
e 486 489 0
e 486 541 0
e 486 523 0
e 486 536 0
e 486 546 0
e 486 490 0
e 486 514 0
e 486 535 0
e 486 533 0
e 486 543 0
e 486 547 0
e 486 540 0
e 486 539 0
e 486 491 0
e 486 492 0
e 486 516 0
e 486 493 0
e 486 494 0
e 486 495 0
e 486 496 0
e 486 497 0
e 486 498 0
e 486 499 0
e 486 500 0
e 486 501 0
e 486 502 0
e 486 503 0
e 486 504 0
e 486 505 0
e 486 506 0
e 486 507 0
e 486 508 0
e 486 509 0
e 486 510 0
e 486 511 0
e 486 512 0
e 488 533 0
e 488 543 0
e 488 536 0
e 488 537 0
e 488 535 0
e 488 547 0
e 488 513 0
e 490 537 0
e 490 514 0
e 491 515 0
e 492 516 0
e 495 517 0
e 498 528 0
e 498 518 0
e 499 519 0
e 502 539 0
e 502 536 0
e 502 520 0
e 503 539 0
e 503 536 0
e 503 521 0
e 504 536 0
e 505 522 0
e 506 522 0
e 507 523 0
e 507 541 0
e 508 536 0
e 508 540 0
e 509 532 0
e 509 524 0
e 510 525 0
e 511 540 0
e 512 526 0
e 513 536 0
e 513 537 0
e 513 543 0
e 513 547 0
e 513 535 0
e 513 527 0
e 513 533 0
e 514 537 0
e 518 528 0
e 522 529 0
e 522 530 0
e 522 537 0
e 522 540 0
e 525 531 0
e 526 532 0
e 527 543 0
e 527 536 0
e 527 537 0
e 527 533 0
e 527 535 0
e 527 547 0
e 530 534 0
e 533 536 0
e 533 547 0
e 533 543 0
e 533 537 0
e 533 535 0
e 535 536 0
e 535 543 0
e 535 547 0
e 535 537 0
e 536 547 0
e 536 537 0
e 536 546 0
e 536 545 0
e 536 538 0
e 536 548 0
e 536 539 0
e 536 540 0
e 537 548 0
e 537 540 0
e 537 541 0
e 537 542 0
e 537 546 0
e 537 547 0
e 537 543 0
e 537 544 0
e 538 545 0
e 540 546 0
e 540 548 0
e 543 547 0
e 546 548 0
t # 3
v 0 4
v 1 0
v 2 0
v 3 0
v 4 2
v 5 2
v 6 13
v 7 0
v 8 0
v 9 2
v 10 2
v 11 0
v 12 3
v 13 2
v 14 2
v 15 0
v 16 11
v 17 0
v 18 0
v 19 0
v 20 2
v 21 6
v 22 0
v 23 14
v 24 2
v 25 2
v 26 6
v 27 6
v 28 6
v 29 6
v 30 6
v 31 6
e 0 30 0
e 0 24 0
e 1 18 0
e 1 23 0
e 1 12 0
e 1 24 0
e 1 20 0
e 2 12 0
e 2 10 0
e 4 12 0
e 4 16 0
e 4 8 0
e 4 9 0
e 5 10 0
e 5 12 0
e 6 25 0
e 6 26 0
e 6 13 0
e 6 12 0
e 6 21 0
e 7 11 0
e 8 12 0
e 8 26 0
e 8 16 0
e 8 25 0
e 9 12 0
e 10 12 0
e 11 15 0
e 12 24 0
e 12 30 0
e 12 27 0
e 12 28 0
e 12 21 0
e 12 13 0
e 12 14 0
e 12 25 0
e 12 26 0
e 12 29 0
e 12 15 0
e 12 16 0
e 12 22 0
e 12 17 0
e 12 18 0
e 12 19 0
e 12 20 0
e 12 23 0
e 13 25 0
e 13 26 0
e 13 21 0
e 16 22 0
e 18 23 0
e 19 27 0
e 20 24 0
e 21 25 0
e 21 26 0
e 24 27 0
e 24 28 0
e 24 29 0
e 24 30 0
e 25 31 0
t # 4
v 0 13
v 1 2
v 2 0
v 3 13
v 4 6
v 5 4
v 6 0
v 7 0
v 8 13
v 9 13
v 10 3
v 11 17
v 12 13
v 13 6
v 14 1
v 15 0
v 16 13
v 17 12
v 18 6
v 19 1
v 20 6
v 21 13
v 22 0
v 23 0
v 24 6
v 25 17
v 26 1
v 27 13
v 28 1
v 29 22
v 30 2
v 31 13
v 32 0
v 33 23
v 34 6
e 0 10 0
e 0 24 0
e 0 16 0
e 0 27 0
e 0 7 0
e 0 17 0
e 0 8 0
e 1 28 0
e 2 10 0
e 2 26 0
e 4 9 0
e 6 10 0
e 6 15 0
e 7 32 0
e 8 16 0
e 8 10 0
e 8 17 0
e 10 11 0
e 10 31 0
e 10 29 0
e 10 25 0
e 10 12 0
e 10 13 0
e 10 26 0
e 10 14 0
e 10 30 0
e 10 34 0
e 10 15 0
e 10 16 0
e 10 33 0
e 10 27 0
e 10 17 0
e 10 28 0
e 10 18 0
e 10 19 0
e 10 20 0
e 10 21 0
e 10 22 0
e 10 23 0
e 10 24 0
e 12 25 0
e 14 26 0
e 16 27 0
e 17 27 0
e 17 28 0
e 20 29 0
e 21 30 0
e 21 34 0
e 22 31 0
e 23 32 0
e 23 33 0
e 30 34 0
t # 5
v 0 2
v 1 2
v 2 2
v 3 6
v 4 2
v 5 2
v 6 2
v 7 4
v 8 3
v 9 13
v 10 0
v 11 0
v 12 2
v 13 0
v 14 6
v 15 4
v 16 20
v 17 6
v 18 0
v 19 2
v 20 14
e 0 3 0
e 1 8 0
e 1 12 0
e 1 17 0
e 2 18 0
e 2 13 0
e 2 7 0
e 2 11 0
e 2 5 0
e 2 4 0
e 4 6 0
e 4 5 0
e 5 11 0
e 5 8 0
e 5 6 0
e 5 7 0
e 6 8 0
e 6 13 0
e 6 15 0
e 7 9 0
e 7 10 0
e 7 18 0
e 7 13 0
e 7 11 0
e 8 16 0
e 8 12 0
e 8 20 0
e 8 15 0
e 8 13 0
e 8 17 0
e 8 19 0
e 8 18 0
e 8 14 0
e 12 20 0
e 12 19 0
e 12 17 0
e 12 14 0
e 13 15 0
e 14 16 0
e 14 17 0
e 15 18 0
e 17 20 0
e 17 19 0
e 19 20 0
t # 6
v 0 13
v 1 0
v 2 13
v 3 0
v 4 13
v 5 3
v 6 18
v 7 12
v 8 1
v 9 2
v 10 2
v 11 13
v 12 13
v 13 0
v 14 31
v 15 0
v 16 2
v 17 0
v 18 3
v 19 2
v 20 13
v 21 32
v 22 6
v 23 24
v 24 3
v 25 3
v 26 4
v 27 6
v 28 1
v 29 6
v 30 2
v 31 0
v 32 0
v 33 15
v 34 0
v 35 16
v 36 0
v 37 0
v 38 6
v 39 11
v 40 13
v 41 3
v 42 13
v 43 6
v 44 1
v 45 3
v 46 6
v 47 5
v 48 1
v 49 2
v 50 1
v 51 13
v 52 5
v 53 2
v 54 24
v 55 7
v 56 6
v 57 17
e 0 18 0
e 1 25 0
e 1 33 0
e 1 18 0
e 1 17 0
e 1 14 0
e 1 15 0
e 1 19 0
e 1 10 0
e 2 26 0
e 2 20 0
e 2 11 0
e 3 57 0
e 3 40 0
e 3 42 0
e 3 36 0
e 3 18 0
e 4 18 0
e 4 21 0
e 4 35 0
e 4 12 0
e 6 19 0
e 6 18 0
e 7 16 0
e 7 13 0
e 8 17 0
e 8 18 0
e 8 14 0
e 9 50 0
e 9 48 0
e 9 44 0
e 9 52 0
e 9 54 0
e 9 43 0
e 9 36 0
e 9 34 0
e 9 24 0
e 10 25 0
e 10 33 0
e 10 15 0
e 10 19 0
e 12 18 0
e 12 35 0
e 13 16 0
e 14 18 0
e 14 33 0
e 14 17 0
e 15 33 0
e 15 18 0
e 15 19 0
e 16 57 0
e 17 18 0
e 17 33 0
e 18 27 0
e 18 47 0
e 18 19 0
e 18 38 0
e 18 40 0
e 18 57 0
e 18 42 0
e 18 20 0
e 18 21 0
e 18 33 0
e 18 30 0
e 18 22 0
e 18 45 0
e 18 36 0
e 18 50 0
e 18 48 0
e 18 29 0
e 18 35 0
e 18 46 0
e 18 23 0
e 18 25 0
e 18 43 0
e 18 28 0
e 18 24 0
e 19 57 0
e 19 40 0
e 19 42 0
e 19 38 0
e 19 25 0
e 20 26 0
e 22 27 0
e 23 47 0
e 23 28 0
e 24 52 0
e 24 43 0
e 24 50 0
e 24 48 0
e 24 44 0
e 24 55 0
e 24 54 0
e 24 57 0
e 24 45 0
e 24 39 0
e 24 36 0
e 24 46 0
e 24 29 0
e 24 30 0
e 24 37 0
e 24 31 0
e 24 41 0
e 24 34 0
e 24 32 0
e 25 33 0
e 28 47 0
e 29 50 0
e 29 48 0
e 29 45 0
e 30 50 0
e 30 48 0
e 30 43 0
e 30 46 0
e 30 45 0
e 31 43 0
e 31 51 0
e 31 46 0
e 31 49 0
e 31 56 0
e 31 39 0
e 32 52 0
e 32 54 0
e 32 50 0
e 32 55 0
e 32 57 0
e 32 44 0
e 32 43 0
e 32 39 0
e 32 37 0
e 32 34 0
e 33 35 0
e 34 50 0
e 34 48 0
e 34 52 0
e 34 54 0
e 34 55 0
e 34 57 0
e 34 44 0
e 34 36 0
e 34 39 0
e 34 37 0
e 34 43 0
e 36 57 0
e 36 40 0
e 36 52 0
e 36 54 0
e 36 42 0
e 36 50 0
e 36 44 0
e 36 43 0
e 36 55 0
e 36 39 0
e 36 37 0
e 36 48 0
e 36 38 0
e 37 55 0
e 37 57 0
e 37 52 0
e 37 54 0
e 37 39 0
e 37 50 0
e 37 44 0
e 38 57 0
e 38 40 0
e 38 42 0
e 39 52 0
e 39 54 0
e 39 55 0
e 39 57 0
e 39 50 0
e 39 44 0
e 39 46 0
e 39 49 0
e 39 43 0
e 39 41 0
e 40 57 0
e 40 42 0
e 41 46 0
e 41 49 0
e 41 43 0
e 41 51 0
e 41 56 0
e 42 57 0
e 43 52 0
e 43 57 0
e 43 55 0
e 43 54 0
e 43 50 0
e 43 48 0
e 43 44 0
e 43 45 0
e 44 52 0
e 44 54 0
e 44 57 0
e 44 50 0
e 44 55 0
e 45 53 0
e 45 56 0
e 45 51 0
e 45 48 0
e 45 50 0
e 45 46 0
e 45 47 0
e 46 50 0
e 46 48 0
e 46 49 0
e 48 50 0
e 48 52 0
e 48 54 0
e 49 51 0
e 50 57 0
e 50 54 0
e 50 52 0
e 51 56 0
e 51 53 0
e 52 54 0
e 52 57 0
e 52 55 0
e 53 56 0
e 54 57 0
e 55 57 0
t # 7
v 0 13
v 1 3
v 2 3
v 3 6
v 4 2
v 5 2
v 6 2
v 7 2
v 8 0
v 9 2
v 10 3
v 11 3
v 12 13
v 13 6
v 14 2
v 15 2
v 16 14
v 17 20
v 18 13
v 19 0
v 20 13
v 21 2
v 22 2
v 23 13
v 24 3
v 25 6
v 26 0
v 27 2
v 28 2
v 29 2
v 30 0
e 0 1 0
e 0 13 0
e 0 16 0
e 0 17 0
e 0 9 0
e 0 8 0
e 0 22 0
e 0 5 0
e 0 4 0
e 1 8 0
e 1 2 0
e 1 4 0
e 1 16 0
e 1 15 0
e 1 19 0
e 1 13 0
e 1 9 0
e 1 23 0
e 1 12 0
e 1 22 0
e 1 17 0
e 1 5 0
e 2 11 0
e 2 21 0
e 2 8 0
e 2 15 0
e 2 19 0
e 2 23 0
e 2 29 0
e 2 25 0
e 2 12 0
e 2 27 0
e 2 18 0
e 2 26 0
e 2 28 0
e 2 3 0
e 2 4 0
e 2 9 0
e 2 17 0
e 2 5 0
e 2 30 0
e 2 6 0
e 2 10 0
e 2 7 0
e 2 22 0
e 3 22 0
e 3 13 0
e 4 16 0
e 4 22 0
e 4 8 0
e 5 13 0
e 5 9 0
e 5 17 0
e 6 10 0
e 7 11 0
e 7 21 0
e 7 25 0
e 8 22 0
e 8 26 0
e 8 15 0
e 8 23 0
e 8 19 0
e 8 12 0
e 9 13 0
e 11 18 0
e 11 21 0
e 11 20 0
e 11 24 0
e 11 25 0
e 11 26 0
e 11 14 0
e 12 19 0
e 12 23 0
e 12 15 0
e 13 16 0
e 13 17 0
e 13 22 0
e 14 18 0
e 14 20 0
e 14 24 0
e 15 23 0
e 15 19 0
e 18 20 0
e 18 24 0
e 18 29 0
e 18 21 0
e 18 22 0
e 18 26 0
e 18 27 0
e 19 23 0
e 20 24 0
e 20 27 0
e 21 26 0
e 21 25 0
e 22 25 0
e 22 26 0
e 24 27 0
e 27 29 0
e 27 28 0
e 27 30 0
e 28 29 0
e 28 30 0
t # 8
v 0 0
v 1 0
v 2 6
v 3 13
v 4 13
v 5 0
v 6 35
v 7 0
v 8 0
v 9 6
v 10 35
v 11 2
v 12 1
v 13 0
v 14 0
v 15 0
v 16 2
v 17 6
v 18 1
v 19 35
v 20 35
v 21 0
v 22 19
v 23 0
v 24 2
v 25 0
v 26 2
v 27 0
v 28 13
v 29 13
v 30 0
v 31 2
v 32 0
v 33 0
v 34 22
v 35 0
v 36 3
v 37 6
v 38 6
v 39 0
v 40 2
v 41 4
v 42 6
v 43 6
v 44 6
v 45 6
v 46 0
v 47 6
v 48 19
v 49 6
v 50 6
v 51 35
v 52 35
v 53 35
v 54 13
v 55 13
v 56 3
v 57 3
v 58 9
v 59 9
v 60 8
v 61 8
v 62 0
v 63 2
v 64 13
v 65 2
v 66 2
v 67 17
v 68 17
v 69 6
v 70 1
v 71 3
v 72 6
v 73 13
v 74 6
v 75 6
v 76 6
v 77 6
v 78 6
v 79 0
v 80 0
v 81 6
v 82 6
v 83 6
v 84 6
v 85 6
v 86 13
v 87 6
v 88 6
v 89 5
v 90 2
v 91 2
v 92 36
v 93 36
v 94 23
v 95 14
v 96 22
v 97 6
v 98 13
v 99 6
v 100 5
v 101 17
v 102 17
v 103 0
v 104 13
v 105 1
v 106 13
v 107 13
v 108 0
v 109 20
v 110 22
v 111 0
v 112 13
v 113 20
v 114 5
v 115 3
v 116 3
v 117 24
v 118 2
v 119 2
v 120 23
v 121 23
v 122 13
v 123 13
v 124 13
v 125 13
v 126 6
v 127 21
v 128 6
v 129 33
v 130 33
v 131 17
v 132 17
e 0 63 0
e 0 44 0
e 0 36 0
e 0 34 0
e 0 47 0
e 0 81 0
e 0 82 0
e 0 37 0
e 0 23 0
e 0 24 0
e 0 25 0
e 1 63 0
e 1 48 0
e 1 40 0
e 1 36 0
e 3 94 0
e 3 63 0
e 3 36 0
e 3 34 0
e 3 72 0
e 5 36 0
e 5 63 0
e 5 27 0
e 5 32 0
e 6 48 0
e 7 70 0
e 7 36 0
e 7 126 0
e 7 63 0
e 7 30 0
e 7 46 0
e 7 25 0
e 8 34 0
e 8 110 0
e 8 36 0
e 8 63 0
e 8 84 0
e 11 36 0
e 11 34 0
e 11 63 0
e 11 72 0
e 11 96 0
e 11 35 0
e 11 73 0
e 12 70 0
e 13 70 0
e 13 36 0
e 13 128 0
e 13 63 0
e 13 30 0
e 13 46 0
e 13 25 0
e 14 34 0
e 14 110 0
e 14 36 0
e 14 63 0
e 14 85 0
e 15 63 0
e 15 34 0
e 15 26 0
e 16 36 0
e 16 34 0
e 16 63 0
e 16 72 0
e 16 96 0
e 16 35 0
e 16 73 0
e 18 70 0
e 19 48 0
e 21 36 0
e 21 63 0
e 21 27 0
e 21 33 0
e 22 64 0
e 22 89 0
e 22 117 0
e 22 105 0
e 22 36 0
e 22 53 0
e 23 36 0
e 24 36 0
e 24 63 0
e 24 37 0
e 24 34 0
e 25 58 0
e 25 59 0
e 25 28 0
e 25 70 0
e 25 29 0
e 25 63 0
e 25 112 0
e 25 74 0
e 25 36 0
e 25 41 0
e 25 34 0
e 25 126 0
e 25 128 0
e 25 111 0
e 25 30 0
e 25 40 0
e 25 98 0
e 25 46 0
e 25 31 0
e 26 63 0
